Pay_Date,Allowances,Overtime_Hours,Overtime_Pay,Gross_Salary,Tax,PF,Deductions,Net_Salary,Payroll_Start_Date,Payroll_End_Date,Employee_id,Department
01-11-2024,7401,27.4,8220,95712,9571.2,4785.6,14356.8,81355.2,02-10-2024,01-11-2024,EMP1106,Sales
03-04-2024,18030,10.6,3180,64729,6472.9,3236.45,9709.35,55019.65,04-03-2024,03-04-2024,EMP1107,IT
16-06-2024,15556,12.3,3690,56639,5663.9,2831.95,8495.85,48143.15,17-05-2024,16-06-2024,EMP1108,HR
21-07-2024,14481,0.6,180,68979,6897.9,3448.95,10346.85,58632.15,21-06-2024,21-07-2024,EMP1109,HR
06-12-2024,16957,8.1,2430,87321,8732.1,4366.05,13098.15,74222.85,06-11-2024,06-12-2024,EMP1110,Sales
28-05-2024,15067,24.1,7230,71137,7113.7,3556.85,10670.55,60466.45,28-04-2024,28-05-2024,EMP1111,Operations
01-07-2024,18376,18.5,5550,57191,5719.1,2859.55,8578.65,48612.35,01-06-2024,01-07-2024,EMP1112,Finance
31-05-2024,17620,22.6,6780,49824,4982.4,2491.2,7473.6,42350.4,01-05-2024,31-05-2024,EMP1113,Operations
14-03-2024,18824,13.4,4020,63469,6346.9,3173.45,9520.35,53948.65,13-02-2024,14-03-2024,EMP1114,Finance
30-12-2024,18444,9.3,2790,70421,7042.1,3521.05,10563.15,59857.85,30-11-2024,30-12-2024,EMP1115,HR
30-09-2024,17879,14.5,4350,78158,7815.8,3907.9,11723.7,66434.3,31-08-2024,30-09-2024,EMP1116,Finance
11-02-2024,13974,9.7,2910,98776,9877.6,4938.8,14816.4,83959.6,12-01-2024,11-02-2024,EMP1117,HR
30-07-2024,5539,25.2,7560,53638,5363.8,2681.9,8045.7,45592.3,30-06-2024,30-07-2024,EMP1118,Operations
10-04-2024,15974,8.9,2670,95274,9527.4,4763.7,14291.1,80982.9,11-03-2024,10-04-2024,EMP1119,Operations
14-02-2024,18846,19.8,5940,54001,5400.1,2700.05,8100.15,45900.85,15-01-2024,14-02-2024,EMP1120,HR
22-03-2024,10615,4.1,1230,71230,7123,3561.5,10684.5,60545.5,21-02-2024,22-03-2024,EMP1121,Finance
17-01-2024,15860,20.6,6180,67048,6704.8,3352.4,10057.2,56990.8,18-12-2023,17-01-2024,EMP1122,IT
13-03-2024,17906,27.4,8220,95054,9505.4,4752.7,14258.1,80795.9,12-02-2024,13-03-2024,EMP1123,Finance
14-01-2024,17129,18.3,5490,67595,6759.5,3379.75,10139.25,57455.75,15-12-2023,14-01-2024,EMP1124,Sales
05-06-2024,7956,16.8,5040,60622,6062.2,3031.1,9093.3,51528.7,06-05-2024,05-06-2024,EMP1125,HR
10-08-2024,13077,28.8,8640,101506,10150.6,5075.3,15225.9,86280.1,11-07-2024,10-08-2024,EMP1126,IT
11-05-2024,8722,18.8,5640,39062,3906.2,1953.1,5859.3,33202.7,11-04-2024,11-05-2024,EMP1127,HR
03-12-2024,17059,7.8,2340,103044,10304.4,5152.2,15456.6,87587.4,03-11-2024,03-12-2024,EMP1128,Operations
16-02-2024,15025,8.8,2640,45191,4519.1,2259.55,6778.65,38412.35,17-01-2024,16-02-2024,EMP1129,Operations
16-04-2024,10087,21.2,6360,75947,7594.7,3797.35,11392.05,64554.95,17-03-2024,16-04-2024,EMP1130,HR
17-04-2024,15338,22.1,6630,110017,11001.7,5500.85,16502.55,93514.45,18-03-2024,17-04-2024,EMP1131,Operations
21-09-2024,11460,9.1,2730,93307,9330.7,4665.35,13996.05,79310.95,22-08-2024,21-09-2024,EMP1132,HR
23-07-2024,7170,10.4,3120,86386,8638.6,4319.3,12957.9,73428.1,23-06-2024,23-07-2024,EMP1133,Finance
19-03-2024,8391,29.7,8910,45211,4521.1,2260.55,6781.65,38429.35,18-02-2024,19-03-2024,EMP1134,Sales
03-06-2024,11942,3.1,930,83120,8312,4156,12468,70652,04-05-2024,03-06-2024,EMP1135,IT
27-09-2024,6616,12.1,3630,32197,3219.7,1609.85,4829.55,27367.45,28-08-2024,27-09-2024,EMP1136,Finance
03-09-2024,18806,1.9,570,104588,10458.8,5229.4,15688.2,88899.8,04-08-2024,03-09-2024,EMP1137,Operations
19-01-2024,19792,24.6,7380,89126,8912.6,4456.3,13368.9,75757.1,20-12-2023,19-01-2024,EMP1138,Sales
11-12-2024,17809,2.8,840,47453,4745.3,2372.65,7117.95,40335.05,11-11-2024,11-12-2024,EMP1139,Finance
26-01-2024,19855,20.2,6060,46510,4651,2325.5,6976.5,39533.5,27-12-2023,26-01-2024,EMP1140,HR
04-08-2024,14108,1.7,510,64210,6421,3210.5,9631.5,54578.5,05-07-2024,04-08-2024,EMP1141,IT
02-06-2024,18004,20.2,6060,84707,8470.7,4235.35,12706.05,72000.95,03-05-2024,02-06-2024,EMP1142,HR
02-06-2024,11458,25.3,7590,101713,10171.3,5085.65,15256.95,86456.05,03-05-2024,02-06-2024,EMP1143,HR
22-06-2024,7756,12,3600,52179,5217.9,2608.95,7826.85,44352.15,23-05-2024,22-06-2024,EMP1144,Finance
01-04-2024,11853,15.7,4710,42535,4253.5,2126.75,6380.25,36154.75,02-03-2024,01-04-2024,EMP1145,Sales
03-12-2024,12709,12,3600,52191,5219.1,2609.55,7828.65,44362.35,03-11-2024,03-12-2024,EMP1146,IT
29-06-2024,6936,9,2700,96030,9603,4801.5,14404.5,81625.5,30-05-2024,29-06-2024,EMP1147,Finance
10-05-2024,17234,24.1,7230,68233,6823.3,3411.65,10234.95,57998.05,10-04-2024,10-05-2024,EMP1148,HR
24-10-2024,8091,8.2,2460,55571,5557.1,2778.55,8335.65,47235.35,24-09-2024,24-10-2024,EMP1149,IT
01-10-2024,17847,21.7,6510,87105,8710.5,4355.25,13065.75,74039.25,01-09-2024,01-10-2024,EMP1150,Operations
29-09-2024,5968,6.2,1860,72740,7274,3637,10911,61829,30-08-2024,29-09-2024,EMP1151,IT
16-03-2024,12297,7.5,2250,47426,4742.6,2371.3,7113.9,40312.1,15-02-2024,16-03-2024,EMP1152,Sales
25-06-2024,16556,10.1,3030,73384,7338.4,3669.2,11007.6,62376.4,26-05-2024,25-06-2024,EMP1153,HR
02-07-2024,8203,17.7,5310,79586,7958.6,3979.3,11937.9,67648.1,02-06-2024,02-07-2024,EMP1154,Finance
14-11-2024,11499,13.6,4080,102562,10256.2,5128.1,15384.3,87177.7,15-10-2024,14-11-2024,EMP1155,Finance
10-05-2024,10173,22.4,6720,79898,7989.8,3994.9,11984.7,67913.3,10-04-2024,10-05-2024,EMP1156,Sales
28-12-2024,5889,6.4,1920,30659,3065.9,1532.95,4598.85,26060.15,28-11-2024,28-12-2024,EMP1157,IT
18-02-2024,13984,0.3,90,62474,6247.4,3123.7,9371.1,53102.9,19-01-2024,18-02-2024,EMP1158,Operations
24-02-2024,16650,23.3,6990,55593,5559.3,2779.65,8338.95,47254.05,25-01-2024,24-02-2024,EMP1159,Sales
02-06-2024,19600,24.6,7380,70515,7051.5,3525.75,10577.25,59937.75,03-05-2024,02-06-2024,EMP1160,HR
20-12-2024,14173,1.8,540,38768,3876.8,1938.4,5815.2,32952.8,20-11-2024,20-12-2024,EMP1161,Operations
18-07-2024,12382,18.3,5490,76042,7604.2,3802.1,11406.3,64635.7,18-06-2024,18-07-2024,EMP1162,HR
03-11-2024,8531,11.3,3390,60172,6017.2,3008.6,9025.8,51146.2,04-10-2024,03-11-2024,EMP1163,Operations
21-12-2024,16721,23.8,7140,48393,4839.3,2419.65,7258.95,41134.05,21-11-2024,21-12-2024,EMP1164,Sales
27-04-2024,5801,26.2,7860,38585,3858.5,1929.25,5787.75,32797.25,28-03-2024,27-04-2024,EMP1165,Operations
19-09-2024,13234,25.5,7650,88921,8892.1,4446.05,13338.15,75582.85,20-08-2024,19-09-2024,EMP1166,Sales
15-02-2024,18897,23.3,6990,56589,5658.9,2829.45,8488.35,48100.65,16-01-2024,15-02-2024,EMP1167,HR
28-10-2024,8349,8.1,2430,46164,4616.4,2308.2,6924.6,39239.4,28-09-2024,28-10-2024,EMP1168,HR
21-12-2024,13005,24.4,7320,49661,4966.1,2483.05,7449.15,42211.85,21-11-2024,21-12-2024,EMP1169,Finance
07-07-2024,14969,16,4800,105190,10519,5259.5,15778.5,89411.5,07-06-2024,07-07-2024,EMP1170,Sales
05-11-2024,8201,1.6,480,59906,5990.6,2995.3,8985.9,50920.1,06-10-2024,05-11-2024,EMP1171,Finance
13-11-2024,5349,13.7,4110,65480,6548,3274,9822,55658,14-10-2024,13-11-2024,EMP1172,Finance
08-05-2024,14759,28.3,8490,47031,4703.1,2351.55,7054.65,39976.35,08-04-2024,08-05-2024,EMP1173,Operations
18-02-2024,14321,26.6,7980,91412,9141.2,4570.6,13711.8,77700.2,19-01-2024,18-02-2024,EMP1174,IT
25-01-2024,16151,3.1,930,79800,7980,3990,11970,67830,26-12-2023,25-01-2024,EMP1175,Operations
22-09-2024,16979,22.3,6690,92706,9270.6,4635.3,13905.9,78800.1,23-08-2024,22-09-2024,EMP1176,IT
27-04-2024,19336,24.2,7260,50109,5010.9,2505.45,7516.35,42592.65,28-03-2024,27-04-2024,EMP1177,HR
23-05-2024,14972,8.1,2430,50737,5073.7,2536.85,7610.55,43126.45,23-04-2024,23-05-2024,EMP1178,Finance
18-07-2024,5583,14.1,4230,73953,7395.3,3697.65,11092.95,62860.05,18-06-2024,18-07-2024,EMP1179,HR
05-06-2024,17719,21.3,6390,78949,7894.9,3947.45,11842.35,67106.65,06-05-2024,05-06-2024,EMP1180,HR
13-12-2024,8377,13.2,3960,63344,6334.4,3167.2,9501.6,53842.4,13-11-2024,13-12-2024,EMP1181,Finance
13-05-2024,11028,3.4,1020,88995,8899.5,4449.75,13349.25,75645.75,13-04-2024,13-05-2024,EMP1182,HR
27-05-2024,12694,21.2,6360,65447,6544.7,3272.35,9817.05,55629.95,27-04-2024,27-05-2024,EMP1183,Operations
01-12-2024,11196,27.3,8190,96866,9686.6,4843.3,14529.9,82336.1,01-11-2024,01-12-2024,EMP1184,Sales
11-03-2024,12083,19.6,5880,47070,4707,2353.5,7060.5,40009.5,10-02-2024,11-03-2024,EMP1185,Finance
20-08-2024,19855,23.2,6960,52808,5280.8,2640.4,7921.2,44886.8,21-07-2024,20-08-2024,EMP1186,Finance
29-11-2024,8401,10.8,3240,83707,8370.7,4185.35,12556.05,71150.95,30-10-2024,29-11-2024,EMP1187,Operations
25-10-2024,18636,5.5,1650,83228,8322.8,4161.4,12484.2,70743.8,25-09-2024,25-10-2024,EMP1188,Operations
02-06-2024,8185,19.3,5790,50113,5011.3,2505.65,7516.95,42596.05,03-05-2024,02-06-2024,EMP1189,IT
30-03-2024,15386,9.8,2940,82853,8285.3,4142.65,12427.95,70425.05,29-02-2024,30-03-2024,EMP1190,Sales
29-11-2024,19318,25.8,7740,56248,5624.8,2812.4,8437.2,47810.8,30-10-2024,29-11-2024,EMP1191,HR
17-07-2024,10285,3.7,1110,87093,8709.3,4354.65,13063.95,74029.05,17-06-2024,17-07-2024,EMP1192,IT
09-06-2024,14354,13,3900,67340,6734,3367,10101,57239,10-05-2024,09-06-2024,EMP1193,IT
26-01-2024,11772,11.9,3570,52664,5266.4,2633.2,7899.6,44764.4,27-12-2023,26-01-2024,EMP1194,Operations
30-04-2024,13490,28.1,8430,45355,4535.5,2267.75,6803.25,38551.75,31-03-2024,30-04-2024,EMP1195,Operations
27-10-2024,8347,4.6,1380,83058,8305.8,4152.9,12458.7,70599.3,27-09-2024,27-10-2024,EMP1196,Operations
30-07-2024,15131,0.3,90,64163,6416.3,3208.15,9624.45,54538.55,30-06-2024,30-07-2024,EMP1197,Sales
03-03-2024,5788,7.1,2130,87553,8755.3,4377.65,13132.95,74420.05,02-02-2024,03-03-2024,EMP1198,HR
08-03-2024,9945,24.6,7380,66384,6638.4,3319.2,9957.6,56426.4,07-02-2024,08-03-2024,EMP1199,HR
09-09-2024,19513,6.3,1890,98960,9896,4948,14844,84116,10-08-2024,09-09-2024,EMP1200,Sales
02-01-2024,7889,7.2,2160,82438,8243.8,4121.9,12365.7,70072.3,03-12-2023,02-01-2024,EMP1201,Operations
17-04-2024,14569,3.9,1170,88753,8875.3,4437.65,13312.95,75440.05,18-03-2024,17-04-2024,EMP1202,IT
12-10-2024,10273,21.5,6450,69549,6954.9,3477.45,10432.35,59116.65,12-09-2024,12-10-2024,EMP1203,IT
18-02-2024,15141,2.1,630,66068,6606.8,3303.4,9910.2,56157.8,19-01-2024,18-02-2024,EMP1204,Finance
19-05-2024,8272,9.9,2970,75132,7513.2,3756.6,11269.8,63862.2,19-04-2024,19-05-2024,EMP1205,IT
05-08-2024,14069,8.5,2550,57941,5794.1,2897.05,8691.15,49249.85,06-07-2024,05-08-2024,EMP1206,Finance
13-02-2024,10234,16.7,5010,70983,7098.3,3549.15,10647.45,60335.55,14-01-2024,13-02-2024,EMP1207,Finance
25-09-2024,16934,21.9,6570,53223,5322.3,2661.15,7983.45,45239.55,26-08-2024,25-09-2024,EMP1208,Finance
18-03-2024,14769,16,4800,47883,4788.3,2394.15,7182.45,40700.55,17-02-2024,18-03-2024,EMP1209,Operations
03-08-2024,11902,27.9,8370,76385,7638.5,3819.25,11457.75,64927.25,04-07-2024,03-08-2024,EMP1210,Sales
07-04-2024,16331,28.5,8550,60238,6023.8,3011.9,9035.7,51202.3,08-03-2024,07-04-2024,EMP1211,Operations
23-08-2024,12612,10.8,3240,56217,5621.7,2810.85,8432.55,47784.45,24-07-2024,23-08-2024,EMP1212,Operations
08-10-2024,7492,23.3,6990,73511,7351.1,3675.55,11026.65,62484.35,08-09-2024,08-10-2024,EMP1213,IT
28-05-2024,15947,22.2,6660,44344,4434.4,2217.2,6651.6,37692.4,28-04-2024,28-05-2024,EMP1214,Operations
30-10-2024,11745,26.8,8040,67284,6728.4,3364.2,10092.6,57191.4,30-09-2024,30-10-2024,EMP1215,HR
06-03-2024,18934,13.4,4020,89111,8911.1,4455.55,13366.65,75744.35,05-02-2024,06-03-2024,EMP1216,IT
21-08-2024,15095,15.9,4770,96112,9611.2,4805.6,14416.8,81695.2,22-07-2024,21-08-2024,EMP1217,IT
27-03-2024,14574,12.5,3750,79358,7935.8,3967.9,11903.7,67454.3,26-02-2024,27-03-2024,EMP1218,Finance
19-03-2024,9240,25.5,7650,37184,3718.4,1859.2,5577.6,31606.4,18-02-2024,19-03-2024,EMP1219,Sales
23-07-2024,7322,6.9,2070,53988,5398.8,2699.4,8098.2,45889.8,23-06-2024,23-07-2024,EMP1220,IT
05-10-2024,15748,7.2,2160,49342,4934.2,2467.1,7401.3,41940.7,05-09-2024,05-10-2024,EMP1221,HR
02-12-2024,10298,11.2,3360,92040,9204,4602,13806,78234,02-11-2024,02-12-2024,EMP1222,IT
10-09-2024,6861,6.9,2070,67029,6702.9,3351.45,10054.35,56974.65,11-08-2024,10-09-2024,EMP1223,Finance
30-10-2024,19142,16.8,5040,48837,4883.7,2441.85,7325.55,41511.45,30-09-2024,30-10-2024,EMP1224,Sales
09-05-2024,11620,4,1200,79048,7904.8,3952.4,11857.2,67190.8,09-04-2024,09-05-2024,EMP1225,HR
24-03-2024,15058,9.6,2880,41709,4170.9,2085.45,6256.35,35452.65,23-02-2024,24-03-2024,EMP1226,HR
02-10-2024,9047,27.4,8220,94066,9406.6,4703.3,14109.9,79956.1,02-09-2024,02-10-2024,EMP1227,Sales
05-07-2024,12581,12.3,3690,98528,9852.8,4926.4,14779.2,83748.8,05-06-2024,05-07-2024,EMP1228,IT
15-02-2024,12320,22.4,6720,56598,5659.8,2829.9,8489.7,48108.3,16-01-2024,15-02-2024,EMP1229,HR
01-07-2024,16367,3.4,1020,95823,9582.3,4791.15,14373.45,81449.55,01-06-2024,01-07-2024,EMP1230,IT
24-09-2024,6098,7.4,2220,60694,6069.4,3034.7,9104.1,51589.9,25-08-2024,24-09-2024,EMP1231,HR
22-10-2024,10247,24.2,7260,66839,6683.9,3341.95,10025.85,56813.15,22-09-2024,22-10-2024,EMP1232,HR
17-11-2024,6734,22.9,6870,80341,8034.1,4017.05,12051.15,68289.85,18-10-2024,17-11-2024,EMP1233,Finance
09-04-2024,9663,11.6,3480,85095,8509.5,4254.75,12764.25,72330.75,10-03-2024,09-04-2024,EMP1234,Finance
18-03-2024,10909,28.6,8580,60480,6048,3024,9072,51408,17-02-2024,18-03-2024,EMP1235,Finance
28-09-2024,8416,27.3,8190,64078,6407.8,3203.9,9611.7,54466.3,29-08-2024,28-09-2024,EMP1236,Operations
04-12-2024,17818,28.9,8670,106434,10643.4,5321.7,15965.1,90468.9,04-11-2024,04-12-2024,EMP1237,Operations
10-06-2024,11302,12.8,3840,61991,6199.1,3099.55,9298.65,52692.35,11-05-2024,10-06-2024,EMP1238,Sales
13-02-2024,18849,5.9,1770,42160,4216,2108,6324,35836,14-01-2024,13-02-2024,EMP1239,Operations
25-08-2024,12593,18.8,5640,40998,4099.8,2049.9,6149.7,34848.3,26-07-2024,25-08-2024,EMP1240,Finance
13-05-2024,5680,20.5,6150,74904,7490.4,3745.2,11235.6,63668.4,13-04-2024,13-05-2024,EMP1241,HR
10-07-2024,13163,3.8,1140,63586,6358.6,3179.3,9537.9,54048.1,10-06-2024,10-07-2024,EMP1242,Sales
21-12-2024,7070,23.6,7080,34919,3491.9,1745.95,5237.85,29681.15,21-11-2024,21-12-2024,EMP1243,IT
04-10-2024,18358,0.5,150,56314,5631.4,2815.7,8447.1,47866.9,04-09-2024,04-10-2024,EMP1244,HR
18-01-2024,11668,14.5,4350,38990,3899,1949.5,5848.5,33141.5,19-12-2023,18-01-2024,EMP1245,IT
12-01-2024,18016,9.9,2970,59242,5924.2,2962.1,8886.3,50355.7,13-12-2023,12-01-2024,EMP1246,IT
28-06-2024,13001,22.2,6660,58314,5831.4,2915.7,8747.1,49566.9,29-05-2024,28-06-2024,EMP1247,IT
02-05-2024,14921,9.4,2820,77080,7708,3854,11562,65518,02-04-2024,02-05-2024,EMP1248,Operations
02-09-2024,7191,24.8,7440,60388,6038.8,3019.4,9058.2,51329.8,03-08-2024,02-09-2024,EMP1249,HR
09-08-2024,13859,17.8,5340,81598,8159.8,4079.9,12239.7,69358.3,10-07-2024,09-08-2024,EMP1250,Operations
